;Type;prediction 4923
7381;[3+2]cycloaddition;2.8785437617195444
7382;[3+2]cycloaddition;3.384622615133747
7383;[3+2]cycloaddition;3.32953404209634
7384;[3+2]cycloaddition;3.3748347806618995
7385;[3+2]cycloaddition;3.3403548595375603
7386;[3+2]cycloaddition;3.4065240186542756
7387;[3+2]cycloaddition;2.8500009960253236
7388;[3+2]cycloaddition;3.3118991417630697
7389;[3+2]cycloaddition;3.4370063143754654
7390;[3+2]cycloaddition;3.43441922591147
7391;[3+2]cycloaddition;3.428963223230385
7392;[3+2]cycloaddition;3.354126222046186
7393;[3+2]cycloaddition;2.922340320952084
7394;[3+2]cycloaddition;3.0744854867650178
7395;[3+2]cycloaddition;3.2337319996878127
7396;[3+2]cycloaddition;2.710052977698085
7397;[3+2]cycloaddition;3.0165663584479403
7398;[3+2]cycloaddition;2.7873496812424468
7399;[3+2]cycloaddition;3.3899752958202223
7400;[3+2]cycloaddition;2.8814640950166956
7401;[3+2]cycloaddition;3.415568808106451
7402;[3+2]cycloaddition;3.6472912254913235
7403;[3+2]cycloaddition;3.2552286343728323
7404;[3+2]cycloaddition;3.010416327696807
7405;[3+2]cycloaddition;4.090632419409662
7406;[3+2]cycloaddition;3.3834547652720843
7407;[3+2]cycloaddition;3.120736653755512
7408;[3+2]cycloaddition;3.333733312226186
7409;[3+2]cycloaddition;3.4955396205050304
7410;[3+2]cycloaddition;3.465775870569315
7411;[3+2]cycloaddition;2.6875471482594033
7412;[3+2]cycloaddition;2.763564025359518
7413;[3+2]cycloaddition;2.97868979412012
7414;[3+2]cycloaddition;2.7563994806931604
7415;[3+2]cycloaddition;2.694406052783659
7416;[3+2]cycloaddition;3.6779827547819846
7417;[3+2]cycloaddition;3.4076239428757598
7418;[3+2]cycloaddition;3.464559415999553
7419;[3+2]cycloaddition;2.6454721768820435
7420;[3+2]cycloaddition;3.9968197828770227
7421;[3+2]cycloaddition;2.726740209458172
7422;[3+2]cycloaddition;3.477472107561547
7423;[3+2]cycloaddition;3.095343597057258
7424;[3+2]cycloaddition;2.8495685033589147
7425;[3+2]cycloaddition;3.499093262648029
7426;[3+2]cycloaddition;4.309028994880878
7427;[3+2]cycloaddition;3.3584322404047056
7428;[3+2]cycloaddition;3.450358986071402
7429;[3+2]cycloaddition;3.451656316558461
7430;[3+2]cycloaddition;3.039058192920664
7431;[3+2]cycloaddition;3.539268583610201
7432;[3+2]cycloaddition;3.026898943654545
7433;[3+2]cycloaddition;2.910447784106489
7434;[3+2]cycloaddition;2.7607542726184775
7435;[3+2]cycloaddition;3.4803628199209617
7436;[3+2]cycloaddition;2.795690948858737
7437;[3+2]cycloaddition;4.084659350704618
7438;[3+2]cycloaddition;3.480101281547139
7439;[3+2]cycloaddition;3.4079713363721535
7440;[3+2]cycloaddition;3.374584356279376
7441;[3+2]cycloaddition;3.1150344161696975
7442;[3+2]cycloaddition;3.3314568444517523
7443;[3+2]cycloaddition;2.8294103584126695
7444;[3+2]cycloaddition;3.696551492765664
7445;[3+2]cycloaddition;3.4461254668257246
7446;[3+2]cycloaddition;2.8487850591617327
7447;[3+2]cycloaddition;3.5639897386382966
7448;[3+2]cycloaddition;3.7378155948680103
7449;[3+2]cycloaddition;2.77688813885187
7450;[3+2]cycloaddition;3.465883430745868
7451;[3+2]cycloaddition;3.4069892410835823
7452;[3+2]cycloaddition;3.5287869544812227
7453;[3+2]cycloaddition;2.8110366799234394
7454;[3+2]cycloaddition;3.2933766344562776
7455;[3+2]cycloaddition;3.010886583476902
7456;[3+2]cycloaddition;3.37193559197952
7457;[3+2]cycloaddition;3.0766866184952626
7458;[3+2]cycloaddition;3.388910986576829
7459;[3+2]cycloaddition;3.38535547670166
7460;[3+2]cycloaddition;3.403223181476837
7461;Diels-Alder;3.751073361196163
7462;Diels-Alder;3.9428807383838267
7463;Diels-Alder;3.5299117078889757
7464;Diels-Alder;3.636759039612251
7465;Diels-Alder;3.519997278658304
7466;Diels-Alder;3.56277747323217
7467;Diels-Alder;3.4933797995612244
7468;Diels-Alder;3.8519905104323295
7469;Diels-Alder;3.504193704874285
7470;Diels-Alder;4.037580873686059
7471;Diels-Alder;3.750422301440778
7472;Diels-Alder;3.512992326125706
7473;Diels-Alder;3.750202752676538
7474;Diels-Alder;3.746997425848595
7475;Diels-Alder;3.2960543971981062
7476;Diels-Alder;3.8959399157098007
7477;Diels-Alder;3.506634171792611
7478;Diels-Alder;3.765899608162754
7479;Diels-Alder;3.5148696846594722
7480;Diels-Alder;3.5279373096860387
7481;Diels-Alder;3.514044496202044
7482;Diels-Alder;4.339204319480745
7483;Diels-Alder;3.5211582809128754
7484;Diels-Alder;3.477705546449279
7485;Diels-Alder;3.510266065575698
7486;Diels-Alder;3.748447903237841
7487;Diels-Alder;3.523903513892053
7488;Diels-Alder;3.5057205930463082
7489;Diels-Alder;3.5166245340981686
7490;Diels-Alder;3.527331669992851
7491;Diels-Alder;3.5122896467633478
7492;Diels-Alder;3.781809018790816
7493;Diels-Alder;3.855682127882009
7494;Diels-Alder;3.919855384778918
7495;Diels-Alder;3.5217209321931877
7496;Diels-Alder;3.5200351466798425
7497;Diels-Alder;3.518847627766273
7498;Diels-Alder;3.529692159124735
7499;Diels-Alder;3.7478422635446536
7500;Diels-Alder;3.523132679115813
7501;Diels-Alder;4.232841685642568
7502;Diels-Alder;3.5197078035236293
7503;Diels-Alder;3.536200304142379
7504;Diels-Alder;3.5022193066713485
7505;Diels-Alder;3.5096899596285924
7506;Diels-Alder;3.779464015006276
7507;Diels-Alder;3.5408290310207993
7508;Diels-Alder;3.7500984760993408
7509;Diels-Alder;3.8254161219367875
7510;Diels-Alder;3.424536185076468
7511;Diels-Alder;4.080517547357089
7512;Diels-Alder;3.899654448372184
7513;Diels-Alder;3.749779688414434
7514;Diels-Alder;4.3172471329762665
7515;Diels-Alder;4.636271267829152
7516;Diels-Alder;3.472157338887715
7517;Diels-Alder;3.7502972760018602
7518;Diels-Alder;3.385387954049579
7519;Diels-Alder;3.8002007278409
7520;Diels-Alder;3.8259337095242136
7521;Diels-Alder;3.7807748825593173
7522;Diels-Alder;4.128109825864537
7523;Diels-Alder;3.779818276609368
7524;Diels-Alder;3.4828038199730464
7525;Diels-Alder;3.870635764747468
7526;Diels-Alder;3.912674897330924
7527;Diels-Alder;3.5284427650756305
7528;Diels-Alder;3.489021347984807
7529;Diels-Alder;3.6840314720561813
7530;Diels-Alder;3.879584410694326
7531;Diels-Alder;3.578128441691039
7532;Diels-Alder;3.899932278725323
7533;Diels-Alder;3.9224955030434243
7534;Diels-Alder;3.7502972760018602
7535;Diels-Alder;3.8419101036279253
7536;Diels-Alder;3.521760550164565
7537;Diels-Alder;3.8796022584453747
7538;Diels-Alder;4.168159919229595
7539;Diels-Alder;4.112854610916775
7540;Diels-Alder;4.170490297602466
7541;Diels-Alder;3.4252808469196494
7542;Diels-Alder;3.189253548470444
7543;Diels-Alder;3.3994606386045083
7544;Diels-Alder;3.517904051711423
7545;Diels-Alder;3.7811588721816674
7546;Diels-Alder;3.784705399458611
7547;Diels-Alder;3.8259337095242136
7548;Diels-Alder;4.219535165161764
7549;Diels-Alder;3.4635697808786663
7550;Diels-Alder;3.4718030772846236
7551;Diels-Alder;3.8057590408370316
7552;Diels-Alder;4.054924575708303
7553;Diels-Alder;3.8822380982037084
7554;Diels-Alder;4.182128465719176
7555;Diels-Alder;3.825561062758062
7556;Diels-Alder;3.8851889943111484
7557;Diels-Alder;4.168159919229595
7558;Diels-Alder;3.643350510254383
7559;Diels-Alder;4.24732600870982
7560;Diels-Alder;3.52151772210041
7561;Diels-Alder;3.8862842432825957
7562;Diels-Alder;3.8579352749542863
7563;Diels-Alder;3.4641610692212685
7564;Diels-Alder;3.970522277745359
7565;Diels-Alder;3.831636150182231
7566;Diels-Alder;3.918285120693546
7567;Diels-Alder;3.6874243923693353
7568;Diels-Alder;3.7995941026961013
7569;Diels-Alder;3.465938017520408
7570;Diels-Alder;3.841857114392528
7571;Diels-Alder;3.7483736118244604
7572;Diels-Alder;3.7544662345207667
7573;Diels-Alder;4.1346738100763485
7574;Diels-Alder;3.8588534321545342
7575;Diels-Alder;4.6554978096686614
7576;Diels-Alder;3.742527288176469
7577;Diels-Alder;3.843887940076968
7578;Diels-Alder;3.4196323129553288
7579;Diels-Alder;3.864149688497405
7580;Diels-Alder;3.8790668231069
7581;Diels-Alder;3.925158630025999
7582;Diels-Alder;3.7788886394842978
7583;Diels-Alder;3.7658062348058188
7584;Diels-Alder;3.472157338887715
7585;Diels-Alder;4.6026893011948244
7586;Diels-Alder;3.890882987148406
7587;[3+2]cycloaddition;3.001353413200926
7588;[3+2]cycloaddition;2.975205300099534
7589;[3+2]cycloaddition;3.118794046736969
7590;[3+2]cycloaddition;3.2479596132465325
7591;[3+2]cycloaddition;3.086178014006322
7592;[3+2]cycloaddition;3.4789148424583476
7593;[3+2]cycloaddition;2.9954648124030845
7594;[3+2]cycloaddition;2.995301630836354
7595;[3+2]cycloaddition;3.332887590263573
7596;[3+2]cycloaddition;3.1275531299913615
7597;[3+2]cycloaddition;2.9724870702808714
7598;[3+2]cycloaddition;3.516502627770698
7599;[3+2]cycloaddition;2.9960504386096587
7600;[3+2]cycloaddition;3.1246029287970867
7601;[3+2]cycloaddition;3.02374233496998
7602;[3+2]cycloaddition;3.1306198492276955
7603;[3+2]cycloaddition;3.380926690157768
7604;[3+2]cycloaddition;3.3400126672922084
7605;[3+2]cycloaddition;3.0203954209177963
7606;[3+2]cycloaddition;3.288863274160942
7607;[3+2]cycloaddition;3.666440563998801
7608;[3+2]cycloaddition;3.122872233201266
7609;[3+2]cycloaddition;3.037569475580605
7610;[3+2]cycloaddition;3.0438640031087134
7611;[3+2]cycloaddition;3.112244990880946
7612;[3+2]cycloaddition;3.1445244295285173
7613;[3+2]cycloaddition;3.1527808822495973
7615;[3+2]cycloaddition;3.890967144763624
7616;[3+2]cycloaddition;3.5187480494225682
7617;[3+2]cycloaddition;3.0587805942396114
7618;[3+2]cycloaddition;3.181863362139757
7619;[3+2]cycloaddition;3.217721763204273
7620;[3+2]cycloaddition;3.310703513067124
7621;[3+2]cycloaddition;3.735509364195501
7622;[3+2]cycloaddition;3.289984614040919
7623;[3+2]cycloaddition;3.4681239009082123
7624;[3+2]cycloaddition;3.129474572472849
7625;[3+2]cycloaddition;2.985197900235207
7626;[3+2]cycloaddition;3.487383033743132
7627;[3+2]cycloaddition;3.361781479356794
7628;[3+2]cycloaddition;3.4941476404045897
7629;[3+2]cycloaddition;3.201015725713719
7630;[3+2]cycloaddition;3.375776492287242
7631;[3+2]cycloaddition;3.0968384179138013
7632;[3+2]cycloaddition;3.5324384804800957
7633;[3+2]cycloaddition;3.156682651776732
7634;[3+2]cycloaddition;3.028573623739055
7635;[3+2]cycloaddition;3.168115375911298
7636;[3+2]cycloaddition;2.924620519353234
7637;[3+2]cycloaddition;2.9572751384463127
7638;[3+2]cycloaddition;3.05817341499342
7639;[3+2]cycloaddition;3.2173853154166236
7640;[3+2]cycloaddition;3.276870402121723
7641;[3+2]cycloaddition;2.9765163601466456
7642;[3+2]cycloaddition;3.053699371800875
7643;[3+2]cycloaddition;3.066203413980139
7644;[3+2]cycloaddition;3.8207526689187787
7645;[3+2]cycloaddition;3.3169423326242407
7646;[3+2]cycloaddition;3.14004625344843
7647;[3+2]cycloaddition;3.3111981919945848
7648;[3+2]cycloaddition;3.2023547182071357
7649;[3+2]cycloaddition;3.143839455196673
7650;[3+2]cycloaddition;3.3111478248076125
7651;[3+2]cycloaddition;3.4162472400856396
7652;[3+2]cycloaddition;3.0284367786479467
7653;[3+2]cycloaddition;3.4577283763001425
7654;[3+2]cycloaddition;3.022077789298107
7655;[3+2]cycloaddition;3.194299265907484
7656;[3+2]cycloaddition;3.068995833115346
7657;[3+2]cycloaddition;2.923110785458935
7658;[3+2]cycloaddition;3.0298867051463905
7659;[3+2]cycloaddition;3.214304640613228
7660;[3+2]cycloaddition;3.412013018911657
7661;[3+2]cycloaddition;3.147080756583998
7662;[3+2]cycloaddition;2.9850721610188398
7663;[3+2]cycloaddition;2.9240039331807877
7664;[3+2]cycloaddition;3.0535754294747672
7665;[3+2]cycloaddition;2.961508792690053
7666;[3+2]cycloaddition;3.0658684875650275
7667;[3+2]cycloaddition;3.0265911979897866
7668;[3+2]cycloaddition;3.6170895784027737
7669;[3+2]cycloaddition;3.9657860891571426
7670;[3+2]cycloaddition;3.8723397018474968
7671;[3+2]cycloaddition;3.8359812217463665
7672;[3+2]cycloaddition;3.5390532837673963
7673;[3+2]cycloaddition;3.8094353288424854
7674;[3+2]cycloaddition;3.603989260615953
7675;[3+2]cycloaddition;3.9543143249002317
7676;[3+2]cycloaddition;3.882139826601243
7677;[3+2]cycloaddition;3.8254461329948777
7678;[3+2]cycloaddition;3.9150777375718477
7679;[3+2]cycloaddition;3.9135165391470395
7680;[3+2]cycloaddition;3.945906856973506
7681;[3+2]cycloaddition;3.8834901774415442
7682;[3+2]cycloaddition;3.8709893510071955
7683;[3+2]cycloaddition;3.839563718087872
7684;[3+2]cycloaddition;3.9463432678958936
7685;[3+2]cycloaddition;3.919927942899485
7686;[3+2]cycloaddition;4.271625945997553
7687;[3+2]cycloaddition;3.532840766353037
7688;[3+2]cycloaddition;3.909902658098293
7689;[3+2]cycloaddition;3.7866270590593354
7690;[3+2]cycloaddition;3.5835398288923614
7691;[3+2]cycloaddition;3.9586920559878096
7692;[3+2]cycloaddition;4.294123261752262
7693;[3+2]cycloaddition;3.879784010335592
7694;[3+2]cycloaddition;3.617380159632444
7695;[3+2]cycloaddition;3.5241538118851543
7697;[3+2]cycloaddition;3.454809687054733
7698;[3+2]cycloaddition;3.724520356782493
7699;[3+2]cycloaddition;3.5312336739619994
7700;[3+2]cycloaddition;3.513167511696125
7701;[3+2]cycloaddition;3.5516473254650833
7702;[3+2]cycloaddition;3.503088542683178
7703;[3+2]cycloaddition;3.962863363183206
7704;[3+2]cycloaddition;3.922892398890357
7705;[3+2]cycloaddition;3.6685549820569907
7706;[3+2]cycloaddition;3.6743155818420004
7707;[3+2]cycloaddition;3.944799786371844
7708;[3+2]cycloaddition;3.542001006263366
7709;[3+2]cycloaddition;3.9182907829014995
7710;[3+2]cycloaddition;3.5616512769041835
7711;[3+2]cycloaddition;3.9146842548448904
7712;[3+2]cycloaddition;3.8427976474948116
7713;[3+2]cycloaddition;3.407335278101568
7714;[3+2]cycloaddition;3.606458428553035
7715;[3+2]cycloaddition;3.9451834548256612
7716;[3+2]cycloaddition;3.878731131615897
7717;[3+2]cycloaddition;3.529267977054762
7718;[3+2]cycloaddition;3.650775077179998
7719;[3+2]cycloaddition;3.8325729973203555
7720;[3+2]cycloaddition;3.8071436065408655
7721;[3+2]cycloaddition;3.8513376210899537
7722;[3+2]cycloaddition;3.9085144580005586
7723;[3+2]cycloaddition;3.777850408505623
7724;[3+2]cycloaddition;3.474557922774258
7725;[3+2]cycloaddition;3.8234788956296426
7726;[3+2]cycloaddition;3.7643834946583365
7727;[3+2]cycloaddition;3.6009985315857396
7728;[3+2]cycloaddition;3.921542048050056
7729;[3+2]cycloaddition;3.7826094543312707
7730;[3+2]cycloaddition;3.943449435531543
7731;[3+2]cycloaddition;3.8746599024020467
7732;[3+2]cycloaddition;3.8303050371878893
7733;[3+2]cycloaddition;4.282708094061195
7734;[3+2]cycloaddition;3.8439190632615703
7735;[3+2]cycloaddition;3.570681938485417
7736;[3+2]cycloaddition;3.8206525691574917
7737;[3+2]cycloaddition;3.9301495953966015
7738;[3+2]cycloaddition;3.6326664866731546
7739;[3+2]cycloaddition;3.68537134094948
7740;[3+2]cycloaddition;3.5909459048037524
7741;[3+2]cycloaddition;3.9154593667656976
7742;[3+2]cycloaddition;3.8062101074571526
7743;[3+2]cycloaddition;3.550349396308965
7744;[3+2]cycloaddition;3.5709321588377083
7745;[3+2]cycloaddition;3.6891166231931427
7746;[3+2]cycloaddition;3.817360583051201
7747;[3+2]cycloaddition;3.781868013233688
7748;[3+2]cycloaddition;3.7754765834652875
7749;[3+2]cycloaddition;3.4794181644557547
7750;[3+2]cycloaddition;3.2944572631259104
7751;[3+2]cycloaddition;2.9054360521318947
7752;[3+2]cycloaddition;3.1122160167026323
7753;[3+2]cycloaddition;3.2705078000263565
7754;[3+2]cycloaddition;3.8251461531592676
7755;[3+2]cycloaddition;3.0694947638296792
7756;[3+2]cycloaddition;4.0718940988557435
7757;[3+2]cycloaddition;2.9837398464124925
7758;[3+2]cycloaddition;4.128381375095604
7759;[3+2]cycloaddition;3.429703501784928
7760;[3+2]cycloaddition;3.1751332139623014
7761;[3+2]cycloaddition;3.321060494971059
7762;[3+2]cycloaddition;3.343261580042121
7763;[3+2]cycloaddition;3.0372743469954053
7764;[3+2]cycloaddition;2.9939455624930287
7765;[3+2]cycloaddition;3.505975579862047
7766;[3+2]cycloaddition;3.4407911349814166
7767;[3+2]cycloaddition;3.7858040828323025
7768;[3+2]cycloaddition;3.585740386607706
7769;[3+2]cycloaddition;3.0434829571425137
7770;[3+2]cycloaddition;3.5707987941617416
7771;[3+2]cycloaddition;3.403257150608616
7772;[3+2]cycloaddition;2.8239049771319062
7773;[3+2]cycloaddition;3.5461449498383404
7774;[3+2]cycloaddition;4.255697254326308
7775;[3+2]cycloaddition;3.129056455483925
7776;[3+2]cycloaddition;3.6746522347031636
7777;[3+2]cycloaddition;2.9004436024402755
7778;[3+2]cycloaddition;2.9996479285864153
7779;[3+2]cycloaddition;3.2373102706078676
7780;[3+2]cycloaddition;2.8491541442587027
7781;[3+2]cycloaddition;4.488892988312237
7782;[3+2]cycloaddition;4.00517402450669
7783;[3+2]cycloaddition;4.231585440465265
7784;[3+2]cycloaddition;3.247036146779733
7785;[3+2]cycloaddition;3.135671009313063
7786;[3+2]cycloaddition;3.7267835292361777
7787;[3+2]cycloaddition;3.402583535677829
7788;[3+2]cycloaddition;3.4801014753665003
7789;[3+2]cycloaddition;3.484610937637572
7790;[3+2]cycloaddition;2.88810888799999
7791;[3+2]cycloaddition;3.1736014188150548
7792;[3+2]cycloaddition;3.0575935960598755
7793;[3+2]cycloaddition;3.1904563180614383
7794;[3+2]cycloaddition;2.93443884116204
7795;[3+2]cycloaddition;4.316609456061689
7796;[3+2]cycloaddition;3.2212719467057314
7797;[3+2]cycloaddition;3.0413579996522384
7798;[3+2]cycloaddition;3.880700389612518
7799;[3+2]cycloaddition;2.918119471840384
7800;[3+2]cycloaddition;3.040757750785103
7801;[3+2]cycloaddition;4.585594306551682
7802;[3+2]cycloaddition;4.011314120955024
7803;[3+2]cycloaddition;3.552678911837863
7804;[3+2]cycloaddition;3.7282933251542163
7805;[3+2]cycloaddition;2.9437887725980434
7806;[3+2]cycloaddition;3.41530132859112
7807;[3+2]cycloaddition;3.049505606907841
7808;[3+2]cycloaddition;2.9763637994941856
7809;[3+2]cycloaddition;4.957245062557355
7810;[3+2]cycloaddition;3.585970671549568
7811;[3+2]cycloaddition;4.363218502018486
7812;[3+2]cycloaddition;3.3358782508466716
7813;[3+2]cycloaddition;3.1244107464845556
7814;[3+2]cycloaddition;2.892979431994922
7815;[3+2]cycloaddition;3.134122217816963
7816;[3+2]cycloaddition;3.4854203650122932
7817;[3+2]cycloaddition;3.369085961650237
7818;[3+2]cycloaddition;2.8952902253586656
7819;[3+2]cycloaddition;3.0019491486013603
7820;[3+2]cycloaddition;4.176649752218866
7821;[3+2]cycloaddition;3.4003573965937144
7822;[3+2]cycloaddition;3.2713512888208776
7823;[3+2]cycloaddition;3.0774652060845904
7824;[3+2]cycloaddition;3.424773109057016
7825;[3+2]cycloaddition;2.937944242149111
7826;[3+2]cycloaddition;3.1679094324763355
7827;[3+2]cycloaddition;3.5229585218310744
7828;[3+2]cycloaddition;3.445230621604362
7829;[3+2]cycloaddition;3.4221815462527205
7830;Diels-Alder;5.301415217464338
7831;Diels-Alder;4.26118041593223
7832;Diels-Alder;4.259871732963656
7833;Diels-Alder;4.749105437037714
7834;Diels-Alder;4.689380298718675
7835;Diels-Alder;4.634124554339638
7837;Diels-Alder;5.304385262154912
7839;Diels-Alder;4.665400801282912
7840;Diels-Alder;4.619395050138234
7841;Diels-Alder;4.645262821184878
7843;Diels-Alder;4.677522022480457
7844;Diels-Alder;4.656053066671531
7845;Diels-Alder;4.221136101978088
7847;Diels-Alder;4.702644069938926
7848;Diels-Alder;4.6197391142694935
7849;Diels-Alder;4.62953609614263
7850;Diels-Alder;4.6197391142694935
7851;Diels-Alder;5.323600465599549
7852;Diels-Alder;4.628161762223188
7853;Diels-Alder;4.618827575837586
7854;Diels-Alder;4.668029900507856
7855;Diels-Alder;4.646144706581779
7856;Diels-Alder;4.201656657607879
7858;Diels-Alder;4.207324037333716
7859;Diels-Alder;5.286540118577129
7860;Diels-Alder;4.652808825131403
7861;Diels-Alder;4.677522022480457
7862;Diels-Alder;4.64128024406431
7863;Diels-Alder;4.696030758219992
7864;Diels-Alder;4.62993326258341
7865;Diels-Alder;4.6205753433261165
7866;Diels-Alder;4.226453172101818
7867;Diels-Alder;4.711140956125074
7868;Diels-Alder;4.691837175491859
7869;Diels-Alder;5.299077010691363
7870;Diels-Alder;5.309958123252731
7871;Diels-Alder;4.673870560680361
7872;Diels-Alder;5.222649092211436
7873;Diels-Alder;4.652578029846683
7874;Diels-Alder;4.696030758219992
7875;Diels-Alder;4.380276207728483
7876;Diels-Alder;4.6320111402917385
7877;Diels-Alder;4.686352219097966
7878;Diels-Alder;4.271724580641627
7879;Diels-Alder;4.88597374689305
7880;Diels-Alder;4.670148297637105
7881;Diels-Alder;4.270596599541115
7882;Diels-Alder;4.646219410769223
7883;Diels-Alder;4.204119891330814
7884;Diels-Alder;4.709786414361808
7885;Diels-Alder;4.619049406178741
7886;Diels-Alder;4.5719763006936045
7887;Diels-Alder;4.663378120749831
7888;Diels-Alder;5.252325226573068
7889;Diels-Alder;5.365780155464398
7890;Diels-Alder;4.676218647425763
7891;Diels-Alder;4.638912327118029
7892;Diels-Alder;4.512953039647971
7893;Diels-Alder;4.660077339132722
7894;Diels-Alder;4.254860262996173
7895;Diels-Alder;4.2773438101071175
7896;Diels-Alder;4.22624547808421
7897;Diels-Alder;4.207324037333716
7898;Diels-Alder;4.675158472935906
7899;Diels-Alder;4.649444749327871
7900;Diels-Alder;4.695575063588399
7901;Diels-Alder;4.2154943328326135
7902;Diels-Alder;4.675894413495381
7903;Diels-Alder;5.3026606892979355
7904;Diels-Alder;3.5419567989867615
7905;Diels-Alder;4.651876491582709
7906;Diels-Alder;5.358977456723517
7907;Diels-Alder;4.713961627134551
7908;Diels-Alder;5.364598405472862
7909;Diels-Alder;4.6878776760751295
7910;Diels-Alder;4.634295162675347
7912;Diels-Alder;4.67519546786094
7913;Diels-Alder;5.274901463796008
7914;Diels-Alder;3.8745438131402503
7915;Diels-Alder;4.582290589722613
7916;Diels-Alder;4.901491950287679
7917;Diels-Alder;4.855494229994997
7918;Diels-Alder;4.121212525114628
7919;Diels-Alder;4.012829083544624
7920;Diels-Alder;4.601389900670599
7921;Diels-Alder;3.922030970687241
7922;Diels-Alder;4.450223449680252
7923;Diels-Alder;4.648666479664551
7924;Diels-Alder;4.461742347418126
7925;Diels-Alder;5.338793022593826
7926;Diels-Alder;4.898576973430594
7927;Diels-Alder;4.475010218777017
7928;Diels-Alder;4.243590930749737
7929;Diels-Alder;4.692793316705851
7930;Diels-Alder;4.146723919799837
7931;Diels-Alder;4.26014405066954
7932;Diels-Alder;4.739878666895544
7933;Diels-Alder;3.987484144486937
7934;Diels-Alder;4.648989647521734
7935;Diels-Alder;4.0538046067709965
7936;Diels-Alder;4.7042866135483274
7937;Diels-Alder;4.452829417197404
7938;Diels-Alder;3.9539893002706408
7939;Diels-Alder;4.65089283817629
7940;Diels-Alder;3.680109198814469
7941;Diels-Alder;4.692067357923649
7942;Diels-Alder;4.3848440567043365
7943;Diels-Alder;4.908597350160618
7944;Diels-Alder;4.899342509940979
7945;Diels-Alder;4.736100492198209
7946;Diels-Alder;4.666298323035741
7947;Diels-Alder;4.711964315303169
7948;Diels-Alder;4.661814397035175
7949;Diels-Alder;4.453461926418725
7950;Diels-Alder;4.256625066423466
7951;Diels-Alder;4.702941579499761
7952;Diels-Alder;4.162961295926678
7953;Diels-Alder;4.715532495909353
7954;Diels-Alder;4.739794405328432
7956;Diels-Alder;4.646964913213007
7957;Diels-Alder;3.8896246205576714
7958;Diels-Alder;4.6877955336986865
7959;Diels-Alder;4.0262754902223925
7960;Diels-Alder;4.643199072071695
7961;Diels-Alder;4.592289636334015
7962;Diels-Alder;3.965805951666243
7963;Diels-Alder;4.618145965670448
7964;Diels-Alder;4.62862788048081
7965;Diels-Alder;3.9782159219429305
7966;Diels-Alder;4.0086764719725965
7967;Diels-Alder;4.619876790763814
7968;Diels-Alder;3.917729262363626
7969;Diels-Alder;4.230257495609922
7970;Diels-Alder;4.009976380139189
7971;Diels-Alder;4.646502126160963
7972;Diels-Alder;4.081424578686612
7973;Diels-Alder;4.481478424967766
7974;Diels-Alder;4.046622488897078
7975;Diels-Alder;4.985152218260994
7976;Diels-Alder;4.64190698794291
7977;Diels-Alder;4.055246846219701
7978;Diels-Alder;4.657026838442221
7979;Diels-Alder;4.623600326763724
7980;Diels-Alder;4.450478448663259
7981;Diels-Alder;4.302924142772474
7982;Diels-Alder;4.290353323504965
7983;Diels-Alder;4.625662018133984
7984;Diels-Alder;4.704266535943006
7985;Diels-Alder;4.731616249864721
7986;Diels-Alder;4.699188675152473
7987;Diels-Alder;3.996777585227158
7988;Diels-Alder;4.985372741092086
7989;Diels-Alder;4.643661902587951
7990;Diels-Alder;3.9819507882142604
7991;Diels-Alder;4.2048152628912465
7992;[3+2]cycloaddition;3.4578751227675157
7993;[3+2]cycloaddition;3.481119372478404
7994;[3+2]cycloaddition;3.500347620437888
7995;[3+2]cycloaddition;3.520036175411263
7996;[3+2]cycloaddition;3.4085440966918816
7997;[3+2]cycloaddition;3.622132364995662
7998;[3+2]cycloaddition;4.119154173346088
7999;[3+2]cycloaddition;3.6304029001692744
8000;[3+2]cycloaddition;4.069421265423202
8001;[3+2]cycloaddition;3.8797565109231833
8002;[3+2]cycloaddition;3.445236928330917
8003;[3+2]cycloaddition;3.5701287209816623
8004;[3+2]cycloaddition;3.7442107476342934
8005;[3+2]cycloaddition;3.5650361841591445
8006;[3+2]cycloaddition;3.7422674653168846
8007;[3+2]cycloaddition;3.722309382537393
8008;[3+2]cycloaddition;3.626950520333226
8009;[3+2]cycloaddition;3.752078994305177
8010;[3+2]cycloaddition;3.801270619948961
8011;[3+2]cycloaddition;3.778109120099768
8012;[3+2]cycloaddition;3.614481193955183
8013;[3+2]cycloaddition;3.84964499007586
8014;[3+2]cycloaddition;4.043468706511046
8015;[3+2]cycloaddition;4.2273616509604075
8016;[3+2]cycloaddition;3.745132657558605
8017;[3+2]cycloaddition;3.832048821544735
8018;[3+2]cycloaddition;3.7296105210504766
8019;[3+2]cycloaddition;3.5350192636965163
8020;[3+2]cycloaddition;3.824976090808137
8021;[3+2]cycloaddition;3.424943622807966
8022;[3+2]cycloaddition;3.79697446208219
8023;[3+2]cycloaddition;3.5896208031991756
8024;[3+2]cycloaddition;3.460100084823573
8025;[3+2]cycloaddition;3.5087512446371885
8026;[3+2]cycloaddition;3.62381651436305
8027;[3+2]cycloaddition;3.407572572450562
8028;[3+2]cycloaddition;3.827798269764868
8029;[3+2]cycloaddition;3.548742663907377
8030;[3+2]cycloaddition;3.7744308117072682
8031;[3+2]cycloaddition;3.8134959077577193
8032;[3+2]cycloaddition;3.827350166283554
8033;[3+2]cycloaddition;3.591221050547413
8034;[3+2]cycloaddition;3.7565366146682146
